______________________________
|          t |            Vy |
|  95.632856 |  2.704549e-05 |
|  95.633906 |  2.416880e-05 |
|  95.634956 |  2.063622e-05 |
|  95.636006 |  2.548959e-05 |
|  95.637056 |  1.475077e-06 |
|  95.638106 |  1.011010e-05 |
|  95.639156 | -4.846686e-06 |
|  95.640206 |  1.293758e-05 |
|  95.641256 |  3.451817e-05 |
|  95.642306 |  4.776166e-06 |
|  95.643356 |  1.873741e-05 |
|  95.644406 |  7.710178e-06 |
|  95.645456 |  2.379690e-05 |
|  95.646506 |  9.757855e-06 |
|  95.647556 |  1.654298e-05 |
|  95.648606 | -1.751325e-05 |
|  95.649656 |  2.560133e-05 |
|  95.650707 |  9.616225e-06 |
|  95.651757 | -1.472376e-05 |
|  95.652807 |  2.211439e-05 |
|  95.653857 |  2.809597e-05 |
|  95.654907 |  9.985803e-06 |
|  95.655957 |  2.295735e-07 |
|  95.657007 |  3.228181e-05 |
|  95.658057 |  7.007371e-06 |
|  95.659107 |  1.316673e-05 |
|  95.660157 | -3.160466e-06 |
|  95.661207 | -1.385109e-05 |
|  95.662257 |  1.189221e-05 |
|  95.663307 |  3.440690e-05 |
|  95.664357 |  3.059894e-05 |
|  95.665407 |  2.100112e-05 |
|  95.666457 |  2.983888e-05 |
|  95.667507 |  9.573235e-06 |
|  95.668557 |  2.595529e-05 |
|  95.669607 | -1.378210e-06 |
|  95.670657 |  2.968545e-05 |
|  95.671707 |  3.792099e-05 |
|  95.672757 |  3.605557e-06 |
|  95.673807 |  2.452546e-05 |
|  95.674857 |  3.083641e-05 |
|  95.675907 |  3.895908e-05 |
|  95.676957 | -3.763251e-06 |
|  95.678007 | -7.350083e-06 |
|  95.679057 |  3.688287e-05 |
|  95.680107 |  1.995428e-05 |
|  95.681157 |  6.621095e-06 |
|  95.682207 |  2.050896e-05 |
|  95.683257 |  4.949774e-06 |
|  95.684307 |  2.053922e-06 |
|  95.685357 |  2.590128e-05 |
|  95.686407 |  7.064911e-06 |
|  95.687457 |  1.528436e-05 |
|  95.688507 |  4.952723e-06 |
|  95.689557 |  3.025677e-05 |
|  95.690607 |  2.439722e-05 |
|  95.691657 |  7.871988e-06 |
|  95.692707 |  3.190371e-05 |
|  95.693757 |  1.800984e-05 |
|  95.694807 |  3.728100e-06 |
|  95.695857 |  1.522940e-05 |
|  95.696907 |  2.720455e-05 |
|  95.697957 |  2.334072e-05 |
|  95.699007 |  2.526359e-05 |
|  95.700057 |  2.198832e-05 |
|  95.701107 |  2.324292e-05 |
|  95.702157 |  1.003524e-05 |
|  95.703207 |  2.044728e-05 |
|  95.704257 |  4.714724e-06 |
|  95.705307 |  2.818213e-05 |
|  95.706357 |  2.459436e-05 |
|  95.707407 |  2.371826e-05 |
|  95.708457 |  2.399050e-05 |
|  95.709507 |  3.871139e-05 |
|  95.710557 |  1.658728e-05 |
|  95.711607 |  1.568578e-05 |
|  95.712657 |  3.136334e-05 |
|  95.713707 | -1.083033e-05 |
|  95.714757 | -6.729223e-06 |
|  95.715807 |  1.455977e-05 |
|  95.716857 |  3.538241e-05 |
|  95.717907 |  2.411858e-05 |
|  95.718957 |  1.751568e-05 |
|  95.720007 |  1.249566e-05 |
|  95.721057 |  2.121101e-05 |
|  95.722107 |  1.637064e-05 |
|  95.723157 |  1.383968e-05 |
|  95.724207 |  2.053447e-05 |
|  95.725257 |  3.847155e-05 |
|  95.726307 |  5.175530e-06 |
|  95.727357 |  4.376997e-05 |
|  95.728407 |  1.877082e-06 |
|  95.729457 |  3.420350e-05 |
|  95.730507 |  2.451633e-05 |
|  95.731557 |  1.586606e-05 |
|  95.732607 |  1.478350e-05 |
|  95.733657 |  9.794619e-06 |
|  95.734707 |  6.879599e-06 |
|  95.735757 |  2.600655e-05 |
|  95.736807 |  2.386164e-05 |
|  95.737857 |  1.580738e-05 |
|  95.738907 |  7.556647e-06 |
|  95.739957 | -7.293995e-07 |
|  95.741007 |  1.278422e-05 |
|  95.742057 | -2.852322e-07 |
|  95.743107 |  1.150871e-05 |
|  95.744157 | -9.567139e-06 |
|  95.745207 |  1.535252e-05 |
|  95.746257 |  9.867158e-06 |
|  95.747307 |  3.786002e-05 |
|  95.748357 |  1.114774e-05 |
|  95.749407 |  1.480206e-05 |
|  95.750458 |  1.497488e-05 |
|  95.751508 |  4.391461e-05 |
|  95.752558 |  3.182386e-06 |
|  95.753608 |  1.813104e-05 |
|  95.754658 | -6.381819e-06 |
|  95.755708 |  2.318973e-05 |
|  95.756758 | -5.640063e-06 |
|  95.757808 | -5.187084e-06 |
|  95.758858 |  2.328008e-05 |
|  95.759908 |  1.658739e-05 |
|  95.760958 |  2.347087e-05 |
|  95.762008 |  1.965722e-05 |
|  95.763058 |  3.322797e-05 |
|  95.764108 | -1.256933e-06 |
|  95.765158 |  2.214962e-05 |
|  95.766208 |  3.050244e-05 |
|  95.767258 |  1.322761e-05 |
|  95.768308 |  1.182539e-05 |
|  95.769358 |  4.448069e-06 |
|  95.770408 |  9.730448e-06 |
|  95.771458 |  1.100209e-05 |
|  95.772508 |  1.173850e-05 |
|  95.773558 |  6.636833e-06 |
|  95.774608 |  2.475557e-05 |
|  95.775658 |  1.049516e-05 |
|  95.776708 |  7.156717e-06 |
|  95.777758 |  3.378270e-05 |
|  95.778808 |  2.261847e-05 |
|  95.779858 | -2.085846e-06 |
|  95.780908 |  1.526022e-05 |
|  95.781958 |  1.250303e-05 |
|  95.783008 |  1.484865e-05 |
|  95.784058 |  4.112129e-05 |
|  95.785108 |  8.553993e-06 |
|  95.786158 |  2.876955e-05 |
|  95.787208 | -7.168617e-07 |
|  95.788258 |  3.698235e-05 |
|  95.789308 |  6.617509e-07 |
|  95.790358 |  1.210061e-05 |
|  95.791408 |  9.870410e-06 |
|  95.792458 |  3.760717e-05 |
|  95.793508 |  4.923665e-06 |
|  95.794558 |  2.148130e-05 |
|  95.795608 |  2.213495e-05 |
|  95.796658 |  2.198142e-05 |
|  95.797708 | -3.732147e-06 |
|  95.798758 |  1.811824e-06 |
|  95.799808 |  1.678229e-05 |
|  95.800858 |  2.202188e-05 |
|  95.801908 |  3.251208e-05 |
|  95.802958 |  2.506566e-05 |
|  95.804008 |  1.634725e-05 |
|  95.805058 |  2.194690e-05 |
|  95.806108 |  9.460129e-06 |
|  95.807158 |  2.542229e-05 |
|  95.808208 |  1.096533e-05 |
|  95.809258 |  1.843806e-05 |
|  95.810308 |  3.893596e-05 |
|  95.811358 |  9.342508e-06 |
|  95.812408 |  2.382992e-05 |
|  95.813458 |  1.033151e-05 |
|  95.814508 |  1.426651e-05 |
|  95.815558 |  1.640895e-05 |
|  95.816608 |  4.909137e-05 |
|  95.817658 |  4.269078e-06 |
|  95.818708 |  7.898112e-06 |
|  95.819758 | -5.661151e-06 |
|  95.820808 |  2.442973e-05 |
|  95.821858 |  4.091838e-06 |
|  95.822908 |  2.379265e-05 |
|  95.823958 |  9.499377e-06 |
|  95.825008 |  6.315294e-06 |
|  95.826058 |  1.723766e-07 |
|  95.827108 |  3.093902e-05 |
|  95.828158 |  3.601471e-05 |
|  95.829208 |  2.555043e-05 |
|  95.830258 |  3.500973e-05 |
|  95.831308 |  1.413693e-05 |
|  95.832358 |  2.581323e-05 |
|  95.833408 |  1.045736e-05 |
|  95.834458 | -5.419617e-07 |
|  95.835508 |  2.483405e-05 |
|  95.836558 |  2.788849e-05 |
|  95.837608 |  7.922390e-07 |
|  95.838658 |  1.648154e-05 |
|  95.839708 |  1.633710e-06 |
|  95.840758 |  1.920149e-05 |
|  95.841808 | -5.656344e-06 |
|  95.842858 |  2.668307e-05 |
|  95.843908 |  1.182923e-06 |
|  95.844958 |  3.336657e-06 |
|  95.846008 |  3.361541e-05 |
|  95.847058 |  4.224764e-09 |
|  95.848108 |  2.018018e-05 |
|  95.849158 |  3.370571e-05 |
|  95.850209 |  2.262334e-05 |
|  95.851259 |  1.750926e-05 |
|  95.852309 |  2.917708e-05 |
|  95.853359 |  5.600280e-06 |
|  95.854409 |  2.472861e-05 |
|  95.855459 |  2.137461e-05 |
|  95.856509 |  1.589150e-05 |
|  95.857559 |  1.857479e-05 |
|  95.858609 |  1.159518e-05 |
|  95.859659 |  1.295943e-05 |
|  95.860709 |  1.603426e-05 |
|  95.861759 |  1.495371e-05 |
|  95.862809 |  3.711741e-05 |
|  95.863859 |  2.516806e-05 |
|  95.864909 |  2.363568e-05 |
|  95.865959 |  1.865721e-05 |
|  95.867009 |  2.926865e-05 |
|  95.868059 |  1.995559e-05 |
|  95.869109 |  2.547209e-05 |
|  95.870159 |  4.103789e-06 |
|  95.871209 |  2.231191e-05 |
|  95.872259 |  4.227803e-05 |
|  95.873309 |  1.571197e-06 |
|  95.874359 |  2.768765e-05 |
|  95.875409 |  2.082727e-05 |
|  95.876459 | -6.104771e-06 |
|  95.877509 |  3.691429e-05 |
|  95.878559 |  6.564376e-06 |
|  95.879609 | -1.024901e-07 |
|  95.880659 |  1.737727e-05 |
|  95.881709 |  2.010227e-05 |
|  95.882759 |  1.570907e-05 |
|  95.883809 |  2.279715e-05 |
|  95.884859 |  2.220696e-05 |
|  95.885909 |  2.148301e-05 |
|  95.886959 | -4.713788e-06 |
|  95.888009 |  3.360366e-05 |
|  95.889059 | -2.766509e-06 |
|  95.890109 |  7.007738e-06 |
|  95.891159 |  2.467614e-05 |
|  95.892209 |  1.288642e-05 |
|  95.893259 |  1.802319e-05 |
|  95.894309 |  1.349409e-06 |
|  95.895359 |  1.506433e-05 |
|  95.896409 |  3.071994e-06 |
|  95.897459 |  2.478993e-05 |
|  95.898509 |  1.269626e-05 |
|  95.899559 |  3.847202e-07 |
|  95.900609 |  2.959048e-05 |
|  95.901659 |  4.134863e-05 |
|  95.902709 |  1.704563e-05 |
|  95.903759 |  1.033007e-05 |
|  95.904809 |  1.477599e-05 |
|  95.905859 |  1.802600e-05 |
|  95.906909 |  2.434038e-05 |
|  95.907959 | -1.450212e-05 |
|  95.909009 |  2.363382e-05 |
|  95.910059 |  6.318469e-06 |
|  95.911109 |  5.038274e-06 |
|  95.912159 |  2.559724e-05 |
|  95.913209 |  2.079152e-05 |
|  95.914259 |  4.147888e-06 |
|  95.915309 |  9.942205e-06 |
|  95.916359 |  1.132806e-05 |
|  95.917409 |  7.062543e-06 |
|  95.918459 |  6.791424e-06 |
|  95.919509 |  7.141663e-06 |
|  95.920559 |  2.319099e-05 |
|  95.921609 |  1.201480e-05 |
|  95.922659 |  6.293528e-06 |
|  95.923709 |  1.945979e-05 |
|  95.924759 | -2.164363e-05 |
|  95.925809 |  2.700087e-05 |
|  95.926859 |  7.770425e-06 |
|  95.927909 |  2.609658e-05 |
|  95.928959 |  1.005904e-06 |
|  95.930009 |  4.082959e-05 |
|  95.931059 |  9.023093e-06 |
|  95.932109 |  2.180993e-05 |
|  95.933159 |  1.585408e-05 |
|  95.934209 |  3.370852e-05 |
|  95.935259 |  2.955289e-05 |
|  95.936309 |  3.429941e-05 |
|  95.937359 |  1.908115e-05 |
|  95.938409 |  1.787108e-05 |
|  95.939459 |  1.688469e-05 |
|  95.940509 |  2.315921e-05 |
|  95.941559 |  1.736842e-05 |
|  95.942609 |  1.318567e-06 |
|  95.943659 |  2.792815e-05 |
|  95.944709 |  2.915021e-05 |
|  95.945759 |  2.173502e-05 |
|  95.946809 | -1.520717e-05 |
|  95.947859 |  1.925191e-05 |
|  95.948909 |  1.868522e-05 |
|  95.949959 |  2.009813e-05 |
|  95.951010 |  4.544602e-06 |
|  95.952060 |  7.076773e-06 |
|  95.953110 |  1.072906e-05 |
|  95.954160 |  1.953092e-05 |
|  95.955210 |  3.239421e-05 |
|  95.956260 |  1.199140e-05 |
|  95.957310 |  3.609306e-05 |
|  95.958360 |  8.339453e-06 |
|  95.959410 |  3.271530e-05 |
|  95.960460 |  2.328967e-05 |
|  95.961510 |  1.271699e-05 |
|  95.962560 |  2.496112e-05 |
|  95.963610 |  2.400187e-05 |
|  95.964660 |  1.219222e-05 |
|  95.965710 |  1.617666e-05 |
|  95.966760 | -9.587356e-06 |
|  95.967810 |  5.750451e-06 |
|  95.968860 |  9.764023e-06 |
|  95.969910 |  4.589052e-05 |
|  95.970960 | -1.122414e-05 |
|  95.972010 |  1.187600e-05 |
|  95.973060 |  1.632182e-05 |
|  95.974110 |  6.461848e-06 |
|  95.975160 |  2.617177e-05 |
|  95.976210 |  5.299857e-06 |
|  95.977260 |  3.227483e-06 |
|  95.978310 |  2.240504e-05 |
|  95.979360 |  1.564383e-05 |
|  95.980410 |  2.713299e-05 |
|  95.981460 |  1.811370e-05 |
|  95.982510 |  1.301519e-05 |
|  95.983560 |  2.547880e-05 |
|  95.984610 |  2.390837e-05 |
|  95.985660 |  9.202970e-06 |
|  95.986710 |  3.212001e-05 |
|  95.987760 |  4.064035e-06 |
|  95.988810 |  1.340020e-06 |
|  95.989860 |  6.939261e-06 |
|  95.990910 |  2.965094e-05 |
|  95.991960 |  1.710335e-05 |
|  95.993010 |  1.966034e-05 |
|  95.994060 |  3.470035e-05 |
|  95.995110 |  4.040402e-05 |
|  95.996160 |  3.079980e-05 |
|  95.997210 |  8.291715e-06 |
|  95.998260 |  1.605451e-05 |
|  95.999310 |  3.285337e-05 |
|  96.000360 |  3.372783e-05 |
|  96.001410 |  1.508564e-05 |
|  96.002460 |  3.147951e-05 |
|  96.003510 |  2.754159e-05 |
|  96.004560 |  2.148999e-05 |
|  96.005610 |  1.141566e-05 |
|  96.006660 |  3.324817e-05 |
|  96.007710 |  1.662347e-06 |
|  96.008760 | -6.205346e-06 |
|  96.009810 |  2.497337e-05 |
|  96.010860 |  8.398955e-07 |
|  96.011910 |  2.291604e-05 |
|  96.012960 |  1.897770e-05 |
|  96.014010 |  6.216924e-06 |
|  96.015060 |  3.561242e-05 |
|  96.016110 |  2.712348e-05 |
|  96.017160 |  2.492240e-05 |
|  96.018210 |  1.955860e-05 |
|  96.019260 | -9.509117e-06 |
|  96.020310 | -6.100265e-06 |
|  96.021360 |  2.127727e-05 |
|  96.022410 |  1.318170e-05 |
|  96.023460 |  1.188311e-05 |
|  96.024510 |  1.455495e-05 |
|  96.025560 |  3.767024e-05 |
|  96.026610 |  3.129526e-05 |
|  96.027660 |  2.347128e-05 |
|  96.028710 |  2.429530e-05 |
|  96.029760 |  7.991758e-06 |
|  96.030810 |  1.816104e-05 |
|  96.031860 |  3.246528e-05 |
|  96.032910 |  5.723531e-06 |
|  96.033960 |  6.867604e-06 |
|  96.035010 |  1.335336e-05 |
|  96.036060 | -9.796709e-06 |
|  96.037110 |  4.836976e-06 |
|  96.038160 |  2.697572e-05 |
|  96.039210 |  1.364272e-05 |
|  96.040260 |  9.161182e-07 |
|  96.041310 |  2.440435e-05 |
|  96.042360 |  7.363853e-06 |
|  96.043410 |  2.238479e-05 |
|  96.044460 |  1.453643e-05 |
|  96.045510 |  2.821656e-05 |
|  96.046560 |  7.573532e-06 |
|  96.047610 |  7.154641e-06 |
|  96.048660 |  5.832976e-06 |
|  96.049710 |  1.590827e-05 |
|  96.050761 | -1.896128e-06 |
|  96.051811 |  3.296192e-05 |
|  96.052861 |  1.446056e-05 |
|  96.053911 |  1.419623e-05 |
|  96.054961 |  2.325580e-05 |
|  96.056011 |  3.163782e-05 |
|  96.057061 |  2.083271e-05 |
|  96.058111 |  4.052064e-05 |
|  96.059161 |  2.669850e-05 |
|  96.060211 |  9.206296e-06 |
|  96.061261 |  2.667232e-06 |
|  96.062311 |  1.634376e-05 |
|  96.063361 |  1.002743e-05 |
|  96.064411 |  3.542443e-05 |
|  96.065461 |  7.167153e-06 |
|  96.066511 |  3.774231e-05 |
|  96.067561 |  2.261813e-05 |
|  96.068611 | -1.017136e-05 |
|  96.069661 |  1.376209e-05 |
|  96.070711 |  1.353048e-05 |
|  96.071761 |  3.042840e-05 |
|  96.072811 |  1.538007e-05 |
|  96.073861 |  4.385978e-06 |
|  96.074911 |  1.043288e-05 |
|  96.075961 |  6.461513e-06 |
|  96.077011 |  2.320530e-05 |
|  96.078061 |  1.846607e-05 |
|  96.079111 |  1.381613e-05 |
|  96.080161 |  3.519126e-05 |
|  96.081211 |  2.221378e-05 |
|  96.082261 |  1.503556e-05 |
|  96.083311 |  1.183791e-06 |
|  96.084361 |  5.470449e-06 |
|  96.085411 |  3.117239e-05 |
|  96.086461 |  3.594665e-05 |
|  96.087511 |  1.168266e-05 |
|  96.088561 |  2.056115e-05 |
|  96.089611 |  1.454921e-05 |
|  96.090661 |  1.452165e-05 |
|  96.091711 | -1.001927e-05 |
|  96.092761 |  8.124166e-07 |
|  96.093811 |  8.732568e-06 |
|  96.094861 |  2.789911e-05 |
|  96.095911 |  1.944734e-05 |
|  96.096961 |  9.989703e-07 |
|  96.098011 |  2.204443e-05 |
|  96.099061 |  3.376724e-05 |
|  96.100111 | -8.360040e-06 |
|  96.101161 |  2.356890e-06 |
|  96.102211 |  2.504983e-05 |
|  96.103261 | -2.028751e-05 |
|  96.104311 |  8.361129e-06 |
|  96.105361 |  7.845291e-06 |
|  96.106411 |  2.993580e-05 |
|  96.107461 |  1.970612e-05 |
|  96.108511 |  2.828143e-05 |
|  96.109561 |  2.455221e-05 |
|  96.110611 |  1.256057e-05 |
|  96.111661 | -4.484827e-06 |
|  96.112711 |  3.571199e-05 |
|  96.113761 |  2.139678e-05 |
|  96.114811 |  1.028413e-05 |
|  96.115861 |  6.565786e-06 |
|  96.116911 |  1.348754e-05 |
|  96.117961 |  2.524801e-05 |
|  96.119011 |  2.190332e-05 |
|  96.120061 |  1.578970e-05 |
|  96.121111 |  2.351892e-05 |
|  96.122161 |  5.656577e-06 |
|  96.123211 | -1.728897e-06 |
|  96.124261 |  1.291993e-05 |
|  96.125311 |  1.862970e-05 |
|  96.126361 |  1.749639e-05 |
|  96.127411 |  3.868592e-05 |
|  96.128461 | -3.519064e-06 |
|  96.129511 | -5.655224e-06 |
|  96.130561 |  2.159631e-05 |
|  96.131611 |  3.392633e-06 |
|  96.132661 |  2.726394e-05 |
|  96.133711 |  3.434342e-05 |
|  96.134761 |  8.419363e-06 |
|  96.135811 |  2.708117e-05 |
|  96.136861 |  4.387744e-05 |
|  96.137911 |  9.921858e-06 |
|  96.138961 |  1.861573e-05 |
|  96.140011 |  1.421105e-05 |
|  96.141061 |  3.747295e-05 |
|  96.142111 |  1.391437e-05 |
|  96.143161 |  2.361623e-06 |
|  96.144211 |  4.801839e-05 |
|  96.145261 |  2.215254e-05 |
|  96.146311 | -5.103001e-07 |
|  96.147361 |  1.419929e-05 |
|  96.148411 | -6.357187e-06 |
|  96.149461 | -1.108216e-05 |
|  96.150512 |  2.594846e-05 |
|  96.151562 | -2.240470e-07 |
|  96.152612 |  2.989185e-05 |
|  96.153662 |  1.857187e-05 |
|  96.154712 |  1.349990e-05 |
|  96.155762 |  2.060804e-05 |
|  96.156812 |  4.629711e-06 |
|  96.157862 |  2.895191e-05 |
|  96.158912 |  3.460015e-05 |
|  96.159962 |  1.713303e-05 |
|  96.161012 |  3.820860e-06 |
|  96.162062 |  3.574404e-05 |
|  96.163112 | -6.010965e-06 |
|  96.164162 |  1.401599e-05 |
|  96.165212 | -8.477413e-06 |
|  96.166262 |  9.886457e-06 |
|  96.167312 |  3.894331e-05 |
|  96.168362 | -1.008281e-05 |
|  96.169412 |  3.253878e-05 |
|  96.170462 |  3.079326e-05 |
|  96.171512 |  1.157879e-05 |
|  96.172562 |  2.404251e-05 |
|  96.173612 |  2.143588e-05 |
|  96.174662 |  1.230124e-05 |
|  96.175712 |  2.184433e-05 |
|  96.176762 |  1.760607e-05 |
|  96.177812 |  1.086901e-05 |
|  96.178862 |  1.484388e-05 |
|  96.179912 |  2.170395e-05 |
|  96.180962 | -1.321915e-05 |
|  96.182012 |  3.358976e-05 |
|  96.183062 |  2.331534e-05 |
|  96.184112 |  1.304658e-05 |
|  96.185162 |  2.282449e-05 |
|  96.186212 |  1.122013e-05 |
|  96.187262 |  1.920608e-05 |
|  96.188312 |  9.299900e-06 |
|  96.189362 |  2.632252e-05 |
|  96.190412 | -2.343469e-06 |
|  96.191462 |  1.007889e-06 |
|  96.192512 |  5.993687e-06 |
|  96.193562 |  1.471643e-05 |
|  96.194612 |  2.399080e-05 |
|  96.195662 |  2.502576e-05 |
|  96.196712 |  2.482646e-06 |
|  96.197762 | -8.205771e-06 |
|  96.198812 |  2.542234e-05 |
|  96.199862 |  1.758407e-05 |
|  96.200912 |  1.573389e-05 |
|  96.201962 |  2.049897e-05 |
|  96.203012 |  1.209395e-06 |
|  96.204062 |  2.127072e-05 |
|  96.205112 |  2.812290e-05 |
|  96.206162 | -1.473146e-06 |
|  96.207212 |  2.001723e-05 |
|  96.208262 |  2.254477e-05 |
|  96.209312 |  3.366890e-05 |
|  96.210362 |  1.812216e-05 |
|  96.211412 |  1.890655e-05 |
|  96.212462 |  4.077326e-05 |
|  96.213512 |  3.844745e-05 |
|  96.214562 |  3.191404e-05 |
|  96.215612 | -3.302501e-06 |
|  96.216662 |  2.811645e-06 |
|  96.217712 |  3.581527e-05 |
|  96.218762 |  2.957218e-05 |
|  96.219812 |  7.761325e-06 |
|  96.220862 |  1.390958e-05 |
|  96.221912 |  8.630005e-06 |
|  96.222962 |  2.861505e-05 |
|  96.224012 | -4.138945e-06 |
|  96.225062 |  2.993708e-05 |
|  96.226112 |  2.299376e-05 |
|  96.227162 | -6.686064e-06 |
|  96.228212 |  2.419855e-05 |
|  96.229262 |  4.520882e-06 |
|  96.230312 | -3.499680e-06 |
|  96.231362 |  3.201468e-05 |
|  96.232412 |  6.568952e-06 |
|  96.233462 |  1.996772e-05 |
|  96.234512 |  4.242621e-06 |
|  96.235562 |  1.279101e-05 |
|  96.236612 |  2.164549e-05 |
|  96.237662 |  2.081353e-05 |
|  96.238712 |  3.169289e-06 |
|  96.239762 | -2.903526e-06 |
|  96.240812 | -7.439889e-06 |
|  96.241862 |  9.105615e-07 |
|  96.242912 |  1.188317e-05 |
|  96.243962 |  1.207406e-05 |
|  96.245012 |  2.671458e-05 |
|  96.246062 |  1.216791e-05 |
|  96.247112 |  1.347167e-05 |
|  96.248162 | -3.519917e-06 |
|  96.249212 |  2.167475e-05 |
|  96.250263 | -1.695285e-05 |
|  96.251313 |  3.142921e-05 |
|  96.252363 |  5.961547e-06 |
|  96.253413 | -8.602083e-06 |
|  96.254463 |  3.047757e-05 |
|  96.255513 | -7.639642e-07 |
|  96.256563 |  3.338796e-05 |
|  96.257613 |  5.999227e-06 |
|  96.258663 | -8.870076e-06 |
|  96.259713 |  9.003830e-06 |
|  96.260763 | -1.908668e-06 |
|  96.261813 | -1.701175e-06 |
|  96.262863 | -9.279424e-06 |
|  96.263913 |  1.144987e-05 |
|  96.264963 |  3.240061e-05 |
|  96.266013 |  1.354283e-05 |
|  96.267063 |  2.107524e-05 |
|  96.268113 | -2.748734e-06 |
|  96.269163 |  1.088811e-05 |
|  96.270213 |  2.776207e-05 |
|  96.271263 |  1.802616e-06 |
|  96.272313 |  1.922793e-05 |
|  96.273363 |  6.908825e-06 |
|  96.274413 | -6.265001e-06 |
|  96.275463 |  1.852023e-05 |
|  96.276513 |  6.346765e-06 |
|  96.277563 |  2.003303e-05 |
|  96.278613 |  4.641059e-06 |
|  96.279663 |  1.559674e-05 |
|  96.280713 |  2.004705e-06 |
|  96.281763 |  6.138207e-06 |
|  96.282813 |  1.626778e-05 |
|  96.283863 |  2.667527e-05 |
|  96.284913 |  5.241379e-06 |
|  96.285963 |  2.953899e-05 |
|  96.287013 |  1.523563e-05 |
|  96.288063 |  6.075539e-07 |
|  96.289113 |  7.800273e-06 |
|  96.290163 |  1.212807e-05 |
|  96.291213 |  1.406978e-05 |
|  96.292263 | -3.888839e-06 |
|  96.293313 |  2.592351e-05 |
|  96.294363 |  1.241372e-05 |
|  96.295413 |  2.398887e-05 |
|  96.296463 |  2.897562e-05 |
|  96.297513 | -7.258152e-06 |
|  96.298563 |  2.440980e-05 |
|  96.299613 | -1.898738e-05 |
|  96.300663 |  3.780463e-05 |
|  96.301713 |  5.527131e-06 |
|  96.302763 |  1.804858e-06 |
|  96.303813 |  1.449136e-06 |
|  96.304863 |  9.443056e-07 |
|  96.305913 |  1.166050e-05 |
|  96.306963 |  1.348428e-05 |
|  96.308013 |  2.199997e-05 |
|  96.309063 |  5.149541e-06 |
|  96.310113 |  2.671469e-05 |
|  96.311163 |  8.031104e-06 |
|  96.312213 |  1.762620e-05 |
|  96.313263 | -9.264477e-07 |
|  96.314313 |  2.087340e-05 |
|  96.315363 | -1.925059e-06 |
|  96.316413 |  1.879900e-05 |
|  96.317463 |  1.161382e-05 |
|  96.318513 | -1.208332e-05 |
|  96.319563 |  1.598315e-05 |
|  96.320613 |  1.215475e-05 |
|  96.321663 |  1.991874e-05 |
|  96.322713 | -1.640671e-06 |
|  96.323763 |  2.836730e-05 |
|  96.324813 |  1.641934e-05 |
|  96.325863 |  5.518108e-06 |
|  96.326913 |  2.948228e-05 |
|  96.327963 |  1.334271e-05 |
|  96.329013 |  3.038047e-05 |
|  96.330063 | -1.262915e-06 |
|  96.331113 |  7.314876e-06 |
|  96.332163 |  1.456069e-05 |
|  96.333213 |  8.720928e-06 |
|  96.334263 |  1.670980e-05 |
|  96.335313 |  1.245764e-05 |
|  96.336363 |  4.663381e-06 |
|  96.337413 |  1.341135e-05 |
|  96.338463 |  1.044123e-05 |
|  96.339513 | -2.576205e-06 |
|  96.340563 |  2.439427e-05 |
|  96.341613 |  2.859290e-05 |
|  96.342663 |  1.581331e-05 |
|  96.343713 |  1.960727e-05 |
|  96.344763 |  1.369140e-05 |
|  96.345813 |  1.810140e-05 |
|  96.346863 |  6.454098e-06 |
|  96.347913 |  4.566216e-06 |
|  96.348963 |  1.834538e-05 |
|  96.350014 |  2.959478e-05 |
|  96.351064 |  1.993766e-05 |
|  96.352114 |  2.374971e-05 |
|  96.353164 |  1.215712e-05 |
|  96.354214 |  1.219682e-05 |
|  96.355264 |  2.100906e-05 |
|  96.356314 |  2.080736e-05 |
|  96.357364 |  3.987169e-06 |
|  96.358414 |  2.221288e-05 |
|  96.359464 | -3.790896e-07 |
|  96.360514 |  8.836318e-06 |
|  96.361564 |  5.765485e-06 |
|  96.362614 |  3.399081e-06 |
|  96.363664 |  1.606935e-05 |
|  96.364714 |  1.767320e-05 |
|  96.365764 |  2.458494e-05 |
|  96.366814 | -3.064206e-06 |
|  96.367864 |  1.136489e-05 |
|  96.368914 |  6.582866e-06 |
|  96.369964 |  1.212661e-05 |
|  96.371014 |  6.070422e-06 |
|  96.372064 |  1.918130e-05 |
|  96.373114 | -6.470547e-07 |
|  96.374164 |  1.989879e-05 |
|  96.375214 |  8.538894e-06 |
|  96.376264 | -5.343986e-06 |
|  96.377314 | -3.732384e-06 |
|  96.378364 |  7.180214e-07 |
|  96.379414 |  3.412005e-05 |
|  96.380464 |  8.079167e-06 |
|  96.381514 |  3.302493e-05 |
|  96.382564 |  3.286151e-05 |
|  96.383614 |  4.303272e-06 |
|  96.384664 |  1.392129e-05 |
|  96.385714 | -2.472868e-05 |
|  96.386764 |  2.214845e-05 |
|  96.387814 |  2.918421e-05 |
|  96.388864 |  7.198814e-06 |
|  96.389914 |  2.562880e-05 |
|  96.390964 |  1.177236e-05 |
|  96.392014 |  6.895219e-06 |
|  96.393064 |  1.479823e-05 |
|  96.394114 |  3.189499e-05 |
|  96.395164 |  1.614210e-05 |
|  96.396214 |  3.579387e-05 |
|  96.397264 |  3.173527e-05 |
|  96.398314 |  2.938800e-06 |
|  96.399364 |  8.078719e-06 |
|  96.400414 |  7.947212e-06 |
|  96.401464 |  7.758730e-06 |
|  96.402514 |  1.595481e-05 |
|  96.403564 |  1.431032e-05 |
|  96.404614 |  5.082972e-06 |
